Price per meter,Bedrooms,Bathrooms,Floor,Year Built,Area in m²,Payment Method_Cash or Installments,Payment Method_Installments,Seller Type_Compound Developer,Seller Type_Developer,Seller Type_Private Owner,View_0,View_1,View_2,View_3,Governorate_0,Governorate_1,Governorate_2,Governorate_3,Governorate_4
0.12862626929393597,-1.0,-1.40942083965321,0.0,0.0,-1.5197020091293276,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
0.0,0.0,0.0,0.75647079736603,-3.0074246509180793,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.6017870248743866,-1.0,0.0,-0.4425070493497601,1.3323473286522867,-0.6339512274908757,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.18362583835097665,0.0,0.0,-1.19897784671579,0.999506781570994,0.30869029282938315,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.807550095197749,0.0,1.7756602606914667,-1.19897784671579,-0.3334978476207207,1.1177201240419883,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-2.088135233926261,0.7756602606914668,1.0,-0.4425070493497601,0.0,0.9557601866894015,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.6457189242692377,-2.40942083965321,-1.40942083965321,0.0,1.3323473286522867,-2.8101907177778753,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-0.3468827746592049,-1.0,-1.40942083965321,-0.4425070493497601,0.999506781570994,-1.0498260070065761,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
1.1165357958707913,-1.0,0.0,0.31396374801627,0.0,-0.3340311365558348,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.5547401392016809,0.0,1.0,0.0,0.0,0.17453800456074983,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.4280994068392491,0.0,1.0,0.0,0.999506781570994,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.04016278711405294,0.0,1.0,0.55749295065024,0.0,0.016387458712960913,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1
-2.5299847467347667,0.0,0.0,1.4179811482680222,-2.6726043830299,0.3231554572420842,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1
-0.009190586719403654,0.0,0.0,-0.4425070493497601,-1.0009878986077079,0.47691253603245926,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1
-0.08188033970845128,-2.40942083965321,-1.40942083965321,-0.4425070493497601,0.0,-2.474447464900331,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
-1.5544514755604026,0.0,1.0,-0.4425070493497601,0.0,2.425180646981829,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1.0478109969399456,0.0,0.0,0.9247041696625747,0.6665021523792793,0.0808696535590532,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.25134622643048415,-2.40942083965321,-1.40942083965321,-0.4425070493497601,1.3323473286522867,-1.5503397132132115,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-0.7596203168211165,0.0,1.0,1.4179811482680222,0.0,1.1177201240419883,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.5700900847728064,-2.40942083965321,-1.40942083965321,-1.19897784671579,0.6665021523792793,-1.2325987553189985,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1
-0.7207106545480563,0.0,0.0,-1.19897784671579,0.0,-0.25985100456466265,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,-0.4425070493497601,0.999506781570994,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0,1
-0.9444289977971277,0.0,1.0,1.3139637480162702,-8.387243045169154,1.1694264929644937,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.5225586055212635,0.7756602606914668,1.0,-0.4425070493497601,-1.6691381772507001,1.0967301806468135,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.6903687530250376,-1.0,0.0,-0.4425070493497601,0.33333327922114303,-0.8562911901449457,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
-2.610097985527147,0.0,0.0,0.0,0.0,-0.3340311365558348,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.48939773337095216,0.0,1.0,0.55749295065024,-0.3334978476207207,0.3231554572420842,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.3933778659524885,0.0,0.0,0.55749295065024,0.33333327922114303,0.4633240528293638,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-3.4377641844245392,0.0,-1.40942083965321,0.31396374801627,-4.012882355731336,-1.6768445427579202,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1
0.0,0.0,0.0,-0.4425070493497601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1
-0.10429982961580096,-2.40942083965321,-1.40942083965321,0.0,0.6665021523792793,-1.259851004564665,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1.5754334210646572,-1.0,1.0,0.0,0.33333327922114303,-0.7426165328721638,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-1.0378617609483134,-2.40942083965321,-1.40942083965321,-0.4425070493497601,0.0,-2.474447464900331,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
-0.32509477483069166,-1.0,-1.40942083965321,0.31396374801627,0.33333327922114303,-0.975459464565041,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
0.0,0.0,0.0,0.31396374801627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,1
0.19736697891797064,-1.0,0.0,-1.19897784671579,0.999506781570994,-0.44966028678679076,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
2.113698199695723,-2.40942083965321,-1.40942083965321,-0.4425070493497601,0.6665021523792793,-1.742616532872164,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
0.05083133245868512,0.0,0.0,0.31396374801627,0.0,0.5959529664039893,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1
0.8446806352136191,0.0,0.0,0.31396374801627,1.3323473286522867,-0.2781879177511239,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.7698010346858882,-2.40942083965321,-1.40942083965321,-1.19897784671579,0.6665021523792793,-2.0247871781135403,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-1.1074392544941563,0.0,1.0,0.0,-1.0009878986077079,1.5481464685489943,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.4349155014211598,-1.0,-1.40942083965321,0.31396374801627,0.33333327922114303,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0
-1.2094849184660725,0.7756602606914668,0.0,-0.4425070493497601,0.0,1.3565811852114762,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1
-0.2877482227355633,-1.0,0.0,0.0,0.0,0.18980928222212806,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1
2.3502939691352207,0.0,1.0,0.55749295065024,0.0,-1.5813628073224686,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-0.41396328238937924,0.0,1.0,1.19897784671579,-7.375258021985876,0.9557601866894015,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,1
-1.0700864666182797,0.0,1.0,-0.4425070493497601,0.33333327922114303,0.5959529664039893,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1.8220086880194788,-2.40942083965321,0.0,-0.4425070493497601,0.33333327922114303,-1.4595452838368213,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-0.23378885519066428,0.7756602606914668,0.0,1.0704345453822999,-14.491199126604055,1.1694264929644937,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1
-0.7956117979209673,0.7756602606914668,1.0,0.0,-1.3349804278518447,1.3660487725091286,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-0.5176571786322329,0.0,1.0,-1.19897784671579,0.0,0.3231554572420842,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.9247041696625747,0.6665021523792793,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1
-0.019661808297164077,0.0,0.0,0.55749295065024,0.6665021523792793,0.294139787720039,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.7715579017987625,-1.0,-1.40942083965321,-0.4425070493497601,0.0,-0.5298723470977463,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.014865664757170296,-2.40942083965321,-1.40942083965321,-0.4425070493497601,0.0,-2.474447464900331,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
-0.10429982961580096,-2.40942083965321,-1.40942083965321,0.31396374801627,0.999506781570994,-1.259851004564665,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-3.0561577085229206,-1.0,-1.40942083965321,0.55749295065024,-5.019838880037681,-1.2325987553189985,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
-0.8627009011389272,0.0,1.0,0.31396374801627,-0.6671604262169758,0.8180702882578736,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.4233538580445201,-1.0,0.0,0.0,1.3323473286522867,-0.3340311365558348,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.0,0.0,0.0,0.31396374801627,-0.6671604262169758,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.04463354543304177,-1.0,-1.40942083965321,0.0,0.6665021523792793,-1.1526035224258602,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0
-0.8518259333802224,0.0,1.0,0.0,0.0,0.6470698938600206,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.09275051599519508,0.0,0.0,0.0,0.0,-0.6127811107046442,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.502957537240504,-2.40942083965321,-1.40942083965321,-0.4425070493497601,0.33333327922114303,-2.759337298358035,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
0.9710009334534295,0.0,1.0,0.31396374801627,0.999506781570994,0.15917157813824634,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.09634168526411306,0.0,0.0,0.0,0.0,0.54375411928051,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.043796167916861285,0.0,-1.40942083965321,0.31396374801627,0.6665021523792793,-0.6127811107046442,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0
1.0146413327177652,-2.40942083965321,-1.40942083965321,-1.19897784671579,0.999506781570994,-3.4521278242236226,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-1.9810987769348332,0.0,-1.40942083965321,0.55749295065024,-3.3424109591141296,-0.975459464565041,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,1,1,0,1
-0.8790842469143848,0.0,0.0,-1.19897784671579,0.0,0.3942354045893732,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.5826153295378496,-2.40942083965321,-1.40942083965321,-0.4425070493497601,0.33333327922114303,-0.5917911673094695,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
1.0849505776963946,-1.0,0.0,-0.4425070493497601,1.3323473286522867,-0.9511607117352839,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.7901111875358807,0.0,0.0,0.9247041696625747,0.999506781570994,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-1.766231203142702,-1.0,-1.40942083965321,0.0,-2.0034613103485737,-0.4894402372864567,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.7909231081650931,-1.0,0.0,-0.4425070493497601,0.6665021523792793,-0.44966028678679076,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.3950270539565651,-1.0,0.0,-0.4425070493497601,1.3323473286522867,0.294139787720039,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.8599295395235825,0.0,0.0,0.55749295065024,0.0,-1.287407754515994,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1
0.4597236040630203,0.0,1.0,-1.19897784671579,-0.6671604262169758,0.2350638264511268,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1
0.6447859280578235,-1.0,-1.40942083965321,-0.4425070493497601,-0.3334978476207207,-0.6985742292487331,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1
-0.39130953232799387,0.0,1.0,0.0,0.6665021523792793,-0.9511607117352839,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.845488906483515,0.0,1.0,0.9247041696625747,0.33333327922114303,0.26477868544945293,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.0460502454680947,0.0,0.0,0.0,0.0,-0.3340311365558348,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.5098278194939185,-2.40942083965321,-1.40942083965321,0.31396374801627,0.0,-1.5813628073224686,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1
-2.732637080047355,-1.0,-1.40942083965321,-0.4425070493497601,-5.019838880037681,-1.2325987553189985,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
0.12762966139173607,-2.40942083965321,-1.40942083965321,-0.4425070493497601,0.0,-1.9151556421763558,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
-0.3035808382714579,0.0,1.0,-0.4425070493497601,0.0,0.3942354045893732,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-2.292914832239303,-1.0,-1.40942083965321,1.5129415947320601,-3.3424109591141296,-0.975459464565041,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,1
-0.39130953232799387,0.0,1.0,0.0,0.6665021523792793,-0.430008362392224,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.5159293093480708,0.0,1.0,-1.19897784671579,0.6665021523792793,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-0.23884531889203592,-1.0,1.0,0.0,0.0,-0.3911681350749629,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1
0.1098257586767917,-2.40942083965321,-1.40942083965321,0.0,0.0,-2.0624413974914395,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
-1.537301579131326,-1.0,-1.40942083965321,-0.4425070493497601,-3.3424109591141296,1.458777870044637,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.6522356861460337,-1.0,0.0,0.75647079736603,1.3323473286522867,-0.31527588676208246,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1
2.291722321155009,-1.0,0.0,0.0,0.6665021523792793,0.9333390917062387,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.3108838068302691,0.0,1.0,0.31396374801627,0.6665021523792793,0.6216438597754527,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.4873573625162854,-1.0,-1.40942083965321,-1.19897784671579,0.999506781570994,0.2049865821952174,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.324768972802821,-2.40942083965321,-1.40942083965321,0.0,0.0,-0.6127811107046442,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1
-1.1074392544941563,0.0,1.0,1.4179811482680222,-0.3334978476207207,0.33753627619343274,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.48363738904350817,-2.40942083965321,-1.40942083965321,0.55749295065024,-3.3424109591141296,-0.6339512274908757,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
-1.348453054827009,0.0,1.0,-1.19897784671579,0.0,2.0967301806468135,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1
-0.4974243292019757,-1.0,0.0,-0.4425070493497601,0.0,-0.41051179080312344,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1
-0.5880941881793054,0.0,1.0,-0.4425070493497601,-0.6671604262169758,0.09673018064681135,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-0.5693618228355727,0.7756602606914668,1.7756602606914667,0.55749295065024,0.6665021523792793,0.7824122676634783,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1
0.20970049886461262,-2.40942083965321,-1.40942083965321,0.0,0.999506781570994,-2.759337298358035,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
-0.11724963494552544,-2.40942083965321,-1.40942083965321,-0.4425070493497601,0.33333327922114303,-3.024787178113541,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
-0.09644037107319611,-2.40942083965321,-1.40942083965321,0.31396374801627,0.33333327922114303,-1.6446048227278902,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
0.938837693014107,0.0,0.0,0.0,0.0,-0.2781879177511239,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.0,0.0,0.0,0.75647079736603,-2.6726043830299,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-1.1074392544941563,0.0,1.0,1.5129415947320601,-0.3334978476207207,0.12814848402898915,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.8733685351799668,0.0,0.0,-1.19897784671579,1.3323473286522867,0.09673018064681135,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.24108389403910271,0.0,0.0,0.0,0.0,-0.15260352242585795,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
-0.6154282486492119,0.0,0.0,-1.19897784671579,-0.3334978476207207,0.6596852843448795,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1.4641214281239545,0.0,0.0,0.0,-0.6671604262169758,0.2350638264511268,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.04435446514388241,-1.0,-1.40942083965321,0.0,0.0,-1.4595452838368213,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
0.0,0.0,0.0,1.19897784671579,0.33333327922114303,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
0.8389681697023544,-1.0,0.0,0.31396374801627,1.3323473286522867,0.3942354045893732,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.1089489461487451,0.0,1.0,0.0,0.999506781570994,0.17453800456074983,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.2648140673512457,0.0,0.0,-1.19897784671579,0.0,-0.06666090829376342,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.31396374801627,0.6665021523792793,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.31396374801627,0.33333327922114303,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.531035731354395,0.0,1.0,1.4179811482680222,-3.3424109591141296,1.3375362761934348,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0.025974814106503267,0.7756602606914668,1.0,0.31396374801627,0.33333327922114303,0.7218120822488783,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,1
0.07875452864346424,0.7756602606914668,1.0,-0.4425070493497601,1.3323473286522867,0.6596852843448795,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.35776255843935556,0.0,1.0,0.0,1.3323473286522867,0.14370880985505644,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-0.3661998216628752,0.0,1.0,0.0,0.6665021523792793,0.09673018064681135,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1
-0.8654304815106054,0.0,0.0,0.9247041696625747,0.6665021523792793,-0.29666218737227007,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,1,0
0.17773047529236066,0.0,0.0,0.55749295065024,0.0,-0.15260352242585795,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1
0.0660215706237215,-1.0,-1.40942083965321,0.0,0.999506781570994,-0.18783702824867207,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.4437221973969413,0.0,1.0,-0.4425070493497601,0.6665021523792793,0.9557601866894015,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.0,0.0,0.0,0.55749295065024,-5.019838880037681,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.07635932778918879,0.0,1.7756602606914667,0.31396374801627,1.3323473286522867,0.7218120822488783,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-0.5516231178063856,0.0,0.0,0.55749295065024,0.0,0.8648262565656504,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
0.16776211287560971,0.0,1.0,0.0,-2.3379499909309502,-0.3340311365558348,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.0,0.0,0.0,1.893068428008873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
0.057803064024405125,0.0,1.0,0.31396374801627,0.0,0.3231554572420842,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1
-0.4478651955514393,0.0,0.0,-0.4425070493497601,0.0,0.3231554572420842,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-1.1074392544941563,0.0,1.0,0.75647079736603,-8.724908574137247,0.7218120822488783,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,-5.019838880037681,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
-0.03479542388069679,0.0,0.0,1.0704345453822999,0.33333327922114303,0.26477868544945293,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.7642599604854796,0.0,0.0,1.0704345453822999,-8.387243045169154,0.4633240528293638,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
1.237035558142632,0.0,0.0,0.75647079736603,0.999506781570994,0.03266674859353761,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-1.2111559550226445,0.0,0.0,1.4179811482680222,-7.038266308019851,0.3231554572420842,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
-1.918961496843738,0.0,-1.40942083965321,-0.4425070493497601,-15.172833772369104,-0.24164942038382614,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,1
0.9030620196992225,-1.0,0.0,0.55749295065024,0.33333327922114303,0.44966028678679293,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0
0.7715579017987625,0.0,1.0,0.55749295065024,1.3323473286522867,0.6216438597754527,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-1.4890820691918678,1.4094208396532097,0.0,0.55749295065024,-2.0034613103485737,1.318343156276495,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.7212564213076446,0.0,0.0,0.31396374801627,-2.3379499909309502,0.016387458712960913,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1
0.2596411918667436,-2.40942083965321,-1.40942083965321,0.55749295065024,0.33333327922114303,-2.0247871781135403,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0
-2.5115396168547237,-1.0,-1.40942083965321,0.31396374801627,-8.387243045169154,-0.975459464565041,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,1
-0.6852300664193043,-1.0,-1.40942083965321,0.31396374801627,-1.0009878986077079,-1.2325987553189985,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0
0.16151854339691757,0.0,0.0,0.55749295065024,0.999506781570994,0.3801823553856501,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.21188454690596317,0.0,1.0,0.0,0.33333327922114303,0.351833727610091,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1
-0.7633645915691453,0.0,1.0,-1.19897784671579,-0.6671604262169758,2.0967301806468135,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1
-0.452430431034133,-1.0,0.0,0.55749295065024,0.0,-0.24164942038382614,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1.1506572117037477,-2.40942083965321,-1.40942083965321,-0.4425070493497601,0.999506781570994,-2.6606720030867406,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0
0.5639731390941377,0.0,0.0,-1.19897784671579,0.6665021523792793,-0.15260352242585795,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.21822035056401914,0.0,1.7756602606914667,0.55749295065024,0.6665021523792793,0.8415590702043466,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.6319268723496106,-2.40942083965321,-1.40942083965321,0.31396374801627,0.999506781570994,-1.742616532872164,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.15031379969023437,0.7756602606914668,1.7756602606914667,0.0,0.6665021523792793,0.8180702882578736,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
-0.36336359301100496,0.0,1.0,0.55749295065024,-0.3334978476207207,0.351833727610091,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
1.5250700859423132,0.0,0.0,0.0,1.3323473286522867,0.5305299403458461,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1
0.0,0.0,0.0,0.31396374801627,-0.3334978476207207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,-0.4425070493497601,0.6665021523792793,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,0,0,0,0,1
-0.05342241883229921,-2.40942083965321,-1.40942083965321,0.31396374801627,-1.0009878986077079,-1.8446850347858097,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0
0.7909231081650931,-1.0,0.0,0.9247041696625747,0.6665021523792793,-0.44966028678679076,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
0.6255216466333188,0.0,1.0,-0.4425070493497601,0.0,0.27950292895923157,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1
-0.24358646711579782,-1.0,0.0,-1.19897784671579,0.0,-0.15260352242585795,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1
-0.8594429800570798,-1.0,0.0,-0.4425070493497601,0.0,0.36604877250912643,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,1
